time,TE_1003a,TE_1003b,TE_1003c,PT_4001,TE_1003,label
2019-07-01 00:49:00,61.74481000000001,61.000003333333346,60.54455333333332,0.2068566666666666,60.77227833333333,1.0
2019-07-01 00:50:00,61.842486666666666,61.007323333333325,60.49204333333333,0.20704333333333333,60.74968333333333,1.0
2019-07-01 00:51:00,61.86568,61.00121333333333,60.413909999999994,0.20729666666666666,60.707561666666656,1.0
2019-07-01 00:52:00,61.90718333333333,60.96460000000001,60.46519,0.20706,60.71489499999999,1.0
2019-07-01 00:53:00,61.60928999999999,60.44568,58.57997666666666,0.20785999999999996,59.512828333333324,1.0
2019-07-01 00:54:00,60.98902666666666,60.14162000000001,58.53603666666667,0.2071533333333333,59.33882833333333,1.0
2019-07-01 00:55:00,60.79855333333333,60.43834666666667,59.593416666666656,0.20659999999999992,60.01588166666665,1.0
2019-07-01 00:56:00,60.83395333333333,60.70695,60.05738,0.20733,60.38216500000001,1.0
2019-07-01 00:57:00,61.000020000000006,60.89745333333334,60.32234333333333,0.2085233333333334,60.60989833333333,1.0
2019-07-01 00:58:00,61.15385999999999,61.01222333333334,60.46031,0.20854666666666666,60.73626666666667,1.0
2019-07-01 00:59:00,61.38950333333333,61.07691333333333,60.57264,0.20922666666666667,60.82477666666667,1.0
2019-07-01 01:00:00,61.52872333333334,61.07692,60.71183333333334,0.20983333333333332,60.89437666666666,1.0
2019-07-01 01:01:00,61.70329999999999,61.09401333333333,60.77901666666668,0.20984666666666665,60.93651500000001,1.0
2019-07-01 01:02:00,61.825390000000006,61.145286666666664,60.804660000000005,0.20987333333333336,60.97497333333333,1.0
2019-07-01 01:03:00,61.99144999999999,61.25519333333333,60.89500666666667,0.2099,61.0751,1.0
2019-07-01 01:04:00,62.11723,61.432246666666664,60.9707,0.20973666666666668,61.20147333333333,1.0
2019-07-01 01:05:00,62.135549999999995,61.67400666666668,61.043960000000006,0.20880000000000007,61.35898333333333,1.0
2019-07-01 01:06:00,62.357769999999995,61.8547,61.11108999999999,0.20816,61.48289499999999,1.0
2019-07-01 01:07:00,62.503040000000006,61.95359333333332,61.20513999999999,0.20881333333333332,61.57936666666666,1.0
2019-07-01 01:08:00,62.12454666666667,61.58609333333333,59.17094333333333,0.20865333333333336,60.378518333333325,1.0
2019-07-01 01:09:00,61.34066666666667,61.02198333333333,58.859586666666665,0.2078833333333333,59.940785,1.0
2019-07-01 01:10:00,61.004889999999996,60.89134333333334,59.69229333333334,0.20858666666666667,60.28571500000001,1.0
2019-07-01 01:11:00,61.026863333333324,61.20389999999998,60.22466333333333,0.20801666666666666,60.62576333333332,1.0
2019-07-01 01:12:00,61.23078,61.36752999999999,60.49815333333333,0.20926333333333333,60.864464999999996,1.0
2019-07-01 01:13:00,61.406596666666665,61.457893333333324,60.510369999999995,0.20978,60.949328333333334,1.0
2019-07-01 01:14:00,61.57756333333333,61.50918333333334,60.60072333333333,0.2095166666666667,61.05495333333334,1.0
2019-07-01 01:15:00,61.75702999999999,61.516510000000004,60.738706666666666,0.20737666666666668,61.127608333333335,1.0
2019-07-01 01:16:00,61.818066666666674,61.50307666666666,60.77168,0.20828,61.13737833333334,1.0
2019-07-01 01:17:00,61.95848,61.47010333333333,60.79732666666666,0.20839999999999995,61.13371499999999,1.0
2019-07-01 01:18:00,62.065946666666655,61.49819333333334,60.990236666666675,0.20886666666666673,61.244215,1.0
2019-07-01 01:19:00,62.18071666666666,61.484753333333344,61.00488333333333,0.20920000000000002,61.244818333333335,1.0
2019-07-01 01:20:00,62.301610000000004,61.55192666666665,61.11232999999999,0.20853333333333327,61.33212833333334,1.0
2019-07-01 01:21:00,62.396836666666665,61.58244333333334,61.12574666666666,0.20973666666666665,61.354094999999994,1.0
2019-07-01 01:22:00,62.50060000000001,61.525056666666664,61.10499666666667,0.2105166666666666,61.31502666666666,1.0
2019-07-01 01:23:00,62.260079999999995,61.25643333333334,59.13309666666668,0.21016666666666664,60.194765,1.0
2019-07-01 01:24:00,61.450573333333345,60.65932333333334,58.68011333333333,0.20979666666666666,59.66971833333334,1.0
2019-07-01 01:25:00,61.10500666666667,60.67763666666667,59.51770666666667,0.20889333333333335,60.09767166666666,1.0
2019-07-01 01:26:00,61.10866000000001,60.885236666666664,60.02931666666666,0.20987666666666668,60.457276666666665,1.0
2019-07-01 01:27:00,61.24787333333333,60.92187333333334,60.34187666666667,0.2100466666666667,60.631875,1.0
2019-07-01 01:28:00,61.41149333333333,61.06958333333333,60.54211333333333,0.20988333333333334,60.80584833333333,1.0
2019-07-01 01:29:00,61.63860666666667,61.23565666666667,60.70085,0.20920000000000002,60.96825333333334,1.0
2019-07-01 01:30:00,61.778993333333325,61.185579999999995,60.72405666666666,0.21019666666666662,60.95481833333333,1.0
2019-07-01 01:31:00,61.956039999999994,61.26496,60.86204333333333,0.21029999999999996,61.06350166666667,1.0
2019-07-01 01:32:00,62.0147,61.35529999999999,60.84249999999998,0.21029999999999996,61.09889999999999,1.0
2019-07-01 01:33:00,62.041553333333326,61.34064999999999,60.855933333333326,0.2104133333333333,61.098291666666654,1.0
2019-07-01 01:34:00,62.17949666666669,61.304030000000004,61.02443,0.2110666666666667,61.16423,1.0
2019-07-01 01:35:00,62.290616666666665,61.379736666666666,61.133073333333336,0.21111999999999997,61.256405,1.0
